page,block_id,block_type,bbox,source_image_path,text_pdf_layer,text_ocr_basic,text_ocr_vision,text_merged,normalized_text,has_dimension_signal,has_material_signal,has_structure_signal,rule_likelihood,needs_manual_review,manual_note
300,p300-b01,dimension_note,"{""x"": 117, ""y"": 50, ""w"": 1944, ""h"": 1512}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p300-b01.png,,"A
3%1
0°
BU
\8
0*33°
HE
HWE!
MMS
TS!
AEH
SK)
ye]
ge
BWILNS
el
Wee
RSS
See
MOMS
Ae
2-gow:
HRT
ae
SLEWLY
See?
NUXMLEUS'
HHPYVES’
HY:
eS
02°
QS0°
0041
e
MY
LEMUX
Va
4!
0%33°
310°
HW
BE
OWE
HEHUxHY
(2)
TPH
XN
ol
BGS
SL
ta
ye
FOR
S
RLS
awe
VaR
BHINSRStLS
HIRD
o-gowt
ss
SQ!
CLAM
Hy
HPAES’
WU
VEEL
ee
02’
Qye
001S
LHX","mm8.0 *E.ce*p.8T：七 品 •
黑： 趙品产•
。芹郾叵姓胡带［ 贩用裁：题随光芊哪
不，夏亮附米带郾何胡带以品會单用数：带号坚育羽干用•
imo8-2：离强立想氏毛•
六不 干：置 安•
；天T哇再，亮T日毛成发六啸空，关开然天成关开慈•
：品乎•
关开E毛不
mm8.Or*e.ge*.8T：七 品产•
黑： 適品产•
（女容）六萌关开E毛用
光芊彫不， 亮帕光芊郾万t带伙點會单用数：带T号坚育祖干用•
imo8-d：离弱立想氏手•
或岭 立干紥：置 安•
；灭伙氏再，亮伙E手成发式啸空，关开然天比关开慈•
关开日毛萌","A
3%1
0°
BU
\8
0*33°
HE
HWE!
MMS
TS!
AEH
SK)
ye]
ge
BWILNS
el
Wee
RSS
See
MOMS
Ae
2-gow:
HRT
ae
SLEWLY
See?
NUXMLEUS'
HHPYVES’
HY:
eS
02°
QS0°
0041
e
MY
LEMUX
Va
4!
0%33°
310°
HW
BE
OWE
HEHUxHY
(2)
TPH
XN
ol
BGS
SL
ta
ye
FOR
S
RLS
awe
VaR
BHINSRStLS
HIRD
o-gowt
ss
SQ!
CLAM
Hy
HPAES’
WU
VEEL
ee
02’
Qye
001S
LHX
mm8.0 *E.ce*p.8T：七 品 •
黑： 趙品产•
。芹郾叵姓胡带［ 贩用裁：题随光芊哪
不，夏亮附米带郾何胡带以品會单用数：带号坚育羽干用•
imo8-2：离强立想氏毛•
六不 干：置 安•
；天T哇再，亮T日毛成发六啸空，关开然天成关开慈•
：品乎•
关开E毛不
mm8.Or*e.ge*.8T：七 品产•
黑： 適品产•
（女容）六萌关开E毛用
光芊彫不， 亮帕光芊郾万t带伙點會单用数：带T号坚育祖干用•
imo8-d：离弱立想氏手•
或岭 立干紥：置 安•
；灭伙氏再，亮伙E手成发式啸空，关开然天比关开慈•
关开日毛萌","A
3%1
0°
BU
\8
0*33°
HE
HWE!
MMS
TS!
AEH
SK)
ye]
ge
BWILNS
el
Wee
RSS
See
MOMS
Ae
2-gow:
HRT
ae
SLEWLY
See?
NUXMLEUS'
HHPYVES’
HY:
eS
02°
QS0°
0041
e
MY
LEMUX
Va
4!
0%33°
310°
HW
BE
OWE
HEHUxHY
(2)
TPH
XN
ol
BGS
SL
ta
ye
FOR
S
RLS
awe
VaR
BHINSRStLS
HIRD
o-gowt
ss
SQ!
CLAM
Hy
HPAES’
WU
VEEL
ee
02’
Qye
001S
LHX
mm8.0 *E.ce*p.8T：七 品 •
黑： 趙品产•
。芹郾叵姓胡带［ 贩用裁：题随光芊哪
不，夏亮附米带郾何胡带以品會单用数：带号坚育羽干用•
imo8-2：离强立想氏毛•
六不 干：置 安•
；天T哇再，亮T日毛成发六啸空，关开然天成关开慈•
：品乎•
关开E毛不
mm8.Or*e.ge*.8T：七 品产•
黑： 適品产•
（女容）六萌关开E毛用
光芊彫不， 亮帕光芊郾万t带伙點會单用数：带T号坚育祖干用•
imo8-d：离弱立想氏手•
或岭 立干紥：置 安•
；灭伙氏再，亮伙E手成发式啸空，关开然天比关开慈•
关开日毛萌",True,False,False,0.36,False,
300,p300-b02,dimension_note,"{""x"": 1683, ""y"": 193, ""w"": 381, ""h"": 42}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p300-b02.png,,"HEMUXLY
(eM)",（或宽）六不关开胜毛用,"HEMUXLY
(eM)
（或宽）六不关开胜毛用","HEMUXLY
(eM)
（或宽）六不关开胜毛用",True,False,False,0.36,False,
300,p300-b03,body_text,"{""x"": 2340, ""y"": 197, ""w"": 148, ""h"": 38}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p300-b03.png,,Rue,置立囟愬,"Rue
置立囟愬","Rue
置立囟愬",False,False,False,0.0,False,
300,p300-b04,body_text,"{""x"": 2331, ""y"": 979, ""w"": 145, ""h"": 40}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p300-b04.png,,Rue,置立立想,"Rue
置立立想","Rue
置立立想",False,False,False,0.0,False,
301,p301-b01,dimension_note,"{""x"": 124, ""y"": 783, ""w"": 1392, ""h"": 711}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p301-b01.png,"无线人体红外开关
•产品编号： 05.632.0011
•该开关为无线开关，控制方式为检测到人活动灯亮，30秒后如检测到
无人活动则灯灭；
•人体红外感应距离：3m；
•适用于所有型号灯带;选用单色温灯带时可调节光的亮度，不能调节光
的色温；选用双色温灯带时均可调节。
•产品颜色：黑色
•产品尺寸： 78.9*33.3*24.1mm","到
wy
4:
Huu
\8
0%33°
SST""
|
Ee
NE!
TPH
XN
ol
BGS
SL
ye
ta
Fe
SS
ype
MSE’
Ve
HINES
gut
(STRATE?
Y
SMI:
YY
PHP
YYBMAY
MLS
20s
Say
wz
WUXYYLEUX
MS
02
035°
0011
REY
WETRPAL","mml.AS*.c8*e.8T ：七兄品产 •
母黑：蘭品辛•
。芊彫何姓胡带以品母双用数：盈鸢啪
光芹郾不.亮芊郾t带伙 會单用数：带号坚育祖干用•
im8：离于立想心正本人•
：天飞岘女 人天
师針味司少0、亮T长乱人峰嵊剑成文啸空，关开然天成关开芯•
关开心正本人 天","无线人体红外开关
•产品编号： 05.632.0011
•该开关为无线开关，控制方式为检测到人活动灯亮，30秒后如检测到
无人活动则灯灭；
•人体红外感应距离：3m；
•适用于所有型号灯带;选用单色温灯带时可调节光的亮度，不能调节光
的色温；选用双色温灯带时均可调节。
•产品颜色：黑色
•产品尺寸： 78.9*33.3*24.1mm
到
wy
4:
Huu
\8
0%33°
SST""
|
Ee
NE!
TPH
XN
ol
BGS
SL
ye
ta
Fe
SS
ype
MSE’
Ve
HINES
gut
(STRATE?
Y
SMI:
YY
PHP
YYBMAY
MLS
20s
Say
wz
WUXYYLEUX
MS
02
035°
0011
REY
WETRPAL
mml.AS*.c8*e.8T ：七兄品产 •
母黑：蘭品辛•
。芊彫何姓胡带以品母双用数：盈鸢啪
光芹郾不.亮芊郾t带伙 會单用数：带号坚育祖干用•
im8：离于立想心正本人•
：天飞岘女 人天
师針味司少0、亮T长乱人峰嵊剑成文啸空，关开然天成关开芯•
关开心正本人 天","无线人体红外开关
•产品编号： 05.632.0011
•该开关为无线开关，控制方式为检测到人活动灯亮，30秒后如检测到
无人活动则灯灭；
•人体红外感应距离：3m；
•适用于所有型号灯带;选用单色温灯带时可调节光的亮度，不能调节光
的色温；选用双色温灯带时均可调节。
•产品颜色：黑色
•产品尺寸： 78.9*33.3*24.1mm
到
wy
4:
Huu
\8
0%33°
SST""
|
Ee
NE!
TPH
XN
ol
BGS
SL
ye
ta
Fe
SS
ype
MSE’
Ve
HINES
gut
(STRATE?
Y
SMI:
YY
PHP
YYBMAY
MLS
20s
Say
wz
WUXYYLEUX
MS
02
035°
0011
REY
WETRPAL
mml.AS*.c8*e.8T ：七兄品产 •
母黑：蘭品辛•
。芊彫何姓胡带以品母双用数：盈鸢啪
光芹郾不.亮芊郾t带伙 會单用数：带号坚育祖干用•
im8：离于立想心正本人•
：天飞岘女 人天
师針味司少0、亮T长乱人峰嵊剑成文啸空，关开然天成关开芯•
关开心正本人 天",True,False,False,0.36,False,
302,p302-b01,body_text,"{""x"": 864, ""y"": 160, ""w"": 176, ""h"": 188}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b01.png,,"ee
|
ad",,"ee
|
ad","ee
|
ad",False,False,False,0.0,False,
302,p302-b02,dimension_note,"{""x"": 138, ""y"": 240, ""w"": 451, ""h"": 356}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b02.png,,"sa
x41
eM
dal
TF
Ke
Ea
二,
Iv
上
一
|
ines
制
BS}
Tr
=
(=)
a
al
ne
Wat
Fea
wa
FCPS
AC
EBA
SEK","秋冈业 示
盒 空至直. 師
饭个两朗土光立
蔥災汞 胡同","sa
x41
eM
dal
TF
Ke
Ea
二,
Iv
上
一
|
ines
制
BS}
Tr
=
(=)
a
al
ne
Wat
Fea
wa
FCPS
AC
EBA
SEK
秋冈业 示
盒 空至直. 師
饭个两朗土光立
蔥災汞 胡同","sa
x41
eM
dal
TF
Ke
Ea
二,
Iv
上
一
|
ines
制
BS}
Tr
=
(=)
a
al
ne
Wat
Fea
wa
FCPS
AC
EBA
SEK
秋冈业 示
盒 空至直. 師
饭个两朗土光立
蔥災汞 胡同",True,False,False,0.36,False,
302,p302-b03,body_text,"{""x"": 1833, ""y"": 294, ""w"": 761, ""h"": 423}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b03.png,,"i""
Eh
ge
HERE
T
ad
r-9
|
PERS
NS
bil
_
att
pa
es
Reece
漳
还
课
立
洋
亚
项
a","部变野熟」.亮变
.左鄚米彫峌进岂进
式关立 天","i""
Eh
ge
HERE
T
ad
r-9
|
PERS
NS
bil
_
att
pa
es
Reece
漳
还
课
立
洋
亚
项
a
部变野熟」.亮变
.左鄚米彫峌进岂进
式关立 天","i""
Eh
ge
HERE
T
ad
r-9
|
PERS
NS
bil
_
att
pa
es
Reece
漳
还
课
立
洋
亚
项
a
部变野熟」.亮变
.左鄚米彫峌进岂进
式关立 天",False,False,False,0.08,False,
302,p302-b04,body_text,"{""x"": 1314, ""y"": 732, ""w"": 246, ""h"": 80}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b04.png,,"BSE
ELOBEINE","割宸 富
MEAOH","BSE
ELOBEINE
割宸 富
MEAOH","BSE
ELOBEINE
割宸 富
MEAOH",False,False,False,0.08,False,
302,p302-b05,body_text,"{""x"": 928, ""y"": 1077, ""w"": 580, ""h"": 139}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b05.png,,|,口麩空秉器丑变峌麩 盒怫空,"|
口麩空秉器丑变峌麩 盒怫空","|
口麩空秉器丑变峌麩 盒怫空",False,False,False,0.0,False,
302,p302-b06,dimension_note,"{""x"": 1754, ""y"": 1083, ""w"": 577, ""h"": 178}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b06.png,,"gs
-一
ti
制
Sx","秋风成开欧示
；蟿邵妖盒佛空麩豉","gs
-一
ti
制
Sx
秋风成开欧示
；蟿邵妖盒佛空麩豉","gs
-一
ti
制
Sx
秋风成开欧示
；蟿邵妖盒佛空麩豉",True,False,False,0.36,False,
302,p302-b07,body_text,"{""x"": 98, ""y"": 1139, ""w"": 546, ""h"": 186}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b07.png,,"Ds
PRN
EER
a",口麩空聿器丑变峌憝盒佛空t,"Ds
PRN
EER
a
口麩空聿器丑变峌憝盒佛空t","Ds
PRN
EER
a
口麩空聿器丑变峌憝盒佛空t",False,False,False,0.08,False,
302,p302-b08,dimension_note,"{""x"": 50, ""y"": 1312, ""w"": 1599, ""h"": 262}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b08.png,,"Y
----
王
S
4
Sees
eRe
HETIL
RON
aL
BG
x4
SE
Lae
*",饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1,"Y
----
王
S
4
Sees
eRe
HETIL
RON
aL
BG
x4
SE
Lae
*
饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1","Y
----
王
S
4
Sees
eRe
HETIL
RON
aL
BG
x4
SE
Lae
*
饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1",True,False,False,0.36,False,
302,p302-b09,body_text,"{""x"": 1465, ""y"": 1340, ""w"": 177, ""h"": 108}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b09.png,,"A)
WYN",,"A)
WYN","A)
WYN",False,False,False,0.0,False,
302,p302-b10,body_text,"{""x"": 52, ""y"": 1442, ""w"": 239, ""h"": 130}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b10.png,,"Bs
DREGE",,"Bs
DREGE","Bs
DREGE",False,False,False,0.0,False,
302,p302-b11,dimension_note,"{""x"": 0, ""y"": 0, ""w"": 2880, ""h"": 1620}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p302-b11.png,,"|
ee
x41
sa
eM
二,
Ea
dal
一
上
TF
Iv
Ke
ad
ines
BS}
=
ne
制
Tr
a
al
(=)
ge
T
HERE
Eh
r-9
i""
bil
PERS
NS
Wat
Fea
wa
Reece
att
pa
es
EBA
FCPS
AC
SEK
洋
漳
课
还
立
亚
项
_
BSE
ELOBEINE
Ds
PRN
EER
gs
-一
Sx
ti
Y
A)
4
S
----
王
WYN
Bs
DREGE
RON
aL
Sees
Lae
eRe
HETIL
*
BG
x4
SE","饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1
；蟿邵妖盒佛空麩豉
秋风成开欧示
口麩空聿器丑变峌憝盒佛空t
口麩空秉器丑变峌麩 盒怫空
MEAOH
割宸 富
式关立 天
.左鄚米彫峌进岂进
部变野熟」.亮变
蔥災汞 胡同
饭个两朗土光立
盒 空至直. 師
秋冈业 示","|
ee
x41
sa
eM
二,
Ea
dal
一
上
TF
Iv
Ke
ad
ines
BS}
=
ne
制
Tr
a
al
(=)
ge
T
HERE
Eh
r-9
i""
bil
PERS
NS
Wat
Fea
wa
Reece
att
pa
es
EBA
FCPS
AC
SEK
洋
漳
课
还
立
亚
项
_
BSE
ELOBEINE
Ds
PRN
EER
gs
-一
Sx
ti
Y
A)
4
S
----
王
WYN
Bs
DREGE
RON
aL
Sees
Lae
eRe
HETIL
*
BG
x4
SE
饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1
；蟿邵妖盒佛空麩豉
秋风成开欧示
口麩空聿器丑变峌憝盒佛空t
口麩空秉器丑变峌麩 盒怫空
MEAOH
割宸 富
式关立 天
.左鄚米彫峌进岂进
部变野熟」.亮变
蔥災汞 胡同
饭个两朗土光立
盒 空至直. 師
秋冈业 示","|
ee
x41
sa
eM
二,
Ea
dal
一
上
TF
Iv
Ke
ad
ines
BS}
=
ne
制
Tr
a
al
(=)
ge
T
HERE
Eh
r-9
i""
bil
PERS
NS
Wat
Fea
wa
Reece
att
pa
es
EBA
FCPS
AC
SEK
洋
漳
课
还
立
亚
项
_
BSE
ELOBEINE
Ds
PRN
EER
gs
-一
Sx
ti
Y
A)
4
S
----
王
WYN
Bs
DREGE
RON
aL
Sees
Lae
eRe
HETIL
*
BG
x4
SE
饭：关开心卫本人天\关开胜毛不 天\关开胜毛製天\关开 ［1
；蟿邵妖盒佛空麩豉
秋风成开欧示
口麩空聿器丑变峌憝盒佛空t
口麩空秉器丑变峌麩 盒怫空
MEAOH
割宸 富
式关立 天
.左鄚米彫峌进岂进
部变野熟」.亮变
蔥災汞 胡同
饭个两朗土光立
盒 空至直. 師
秋冈业 示",True,False,False,0.36,False,
303,p303-b01,dimension_note,"{""x"": 134, ""y"": 99, ""w"": 2486, ""h"": 1491}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p303-b01.png,,"542
J)
EX
Set
Je
ikKAlY
DKUX
JH)
543
IKANZ
CK
Jo)
52S
ikKAS
BKUXx
52
T
mk
Jeo)
=
关
斗
区
V
EReVEw!
Xe
UxXRLS
VVUXVESHBARRRUXSM
VEGRKARMU
BRA
PK
PHBA
He
LN
SVUXVERA
De
Hee
KL?
HY","a器 空
关开x
+器啸空
A鸡
关开叉a
€Z
€器 空
关开空总
关开叉
S器啸空
S鸡
关开叉8
上鸡
I器 空
关开习A
；间示8郬送是
总不心。空总数关开个\女歃出， 空关开邮单又吾女歃下，越又邮单个己空叵录，Q突关开个贪置货女 空代关开个路
伟空习代关开个多．
朗总长迓伟空习贷带伙","542
J)
EX
Set
Je
ikKAlY
DKUX
JH)
543
IKANZ
CK
Jo)
52S
ikKAS
BKUXx
52
T
mk
Jeo)
=
关
斗
区
V
EReVEw!
Xe
UxXRLS
VVUXVESHBARRRUXSM
VEGRKARMU
BRA
PK
PHBA
He
LN
SVUXVERA
De
Hee
KL?
HY
a器 空
关开x
+器啸空
A鸡
关开叉a
€Z
€器 空
关开空总
关开叉
S器啸空
S鸡
关开叉8
上鸡
I器 空
关开习A
；间示8郬送是
总不心。空总数关开个\女歃出， 空关开邮单又吾女歃下，越又邮单个己空叵录，Q突关开个贪置货女 空代关开个路
伟空习代关开个多．
朗总长迓伟空习贷带伙","542
J)
EX
Set
Je
ikKAlY
DKUX
JH)
543
IKANZ
CK
Jo)
52S
ikKAS
BKUXx
52
T
mk
Jeo)
=
关
斗
区
V
EReVEw!
Xe
UxXRLS
VVUXVESHBARRRUXSM
VEGRKARMU
BRA
PK
PHBA
He
LN
SVUXVERA
De
Hee
KL?
HY
a器 空
关开x
+器啸空
A鸡
关开叉a
€Z
€器 空
关开空总
关开叉
S器啸空
S鸡
关开叉8
上鸡
I器 空
关开习A
；间示8郬送是
总不心。空总数关开个\女歃出， 空关开邮单又吾女歃下，越又邮单个己空叵录，Q突关开个贪置货女 空代关开个路
伟空习代关开个多．
朗总长迓伟空习贷带伙",True,False,False,0.36,False,
303,p303-b02,body_text,"{""x"": 1293, ""y"": 100, ""w"": 142, ""h"": 55}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p303-b02.png,,ike,己 鸡,"ike
己 鸡","ike
己 鸡",False,False,False,0.0,False,
303,p303-b03,body_text,"{""x"": 1709, ""y"": 841, ""w"": 430, ""h"": 54}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p303-b03.png,,"Cc
Vv
B","a
⑦","Cc
Vv
B
a
⑦","Cc
Vv
B
a
⑦",False,False,False,0.0,False,
303,p303-b04,body_text,"{""x"": 2541, ""y"": 850, ""w"": 21, ""h"": 25}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p303-b04.png,,,m,m,m,False,False,False,0.0,False,
304,p304-b01,body_text,"{""x"": 1854, ""y"": 280, ""w"": 302, ""h"": 66}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b01.png,,"KL
Se
eer",酎 車带,"KL
Se
eer
酎 車带","KL
Se
eer
酎 車带",False,False,False,0.0,False,
304,p304-b02,body_text,"{""x"": 707, ""y"": 293, ""w"": 218, ""h"": 61}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b02.png,,"KL
eS",类 申带,"KL
eS
类 申带","KL
eS
类 申带",False,False,False,0.0,False,
304,p304-b03,body_text,"{""x"": 826, ""y"": 596, ""w"": 315, ""h"": 125}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b03.png,,"SN
)
-一",,"SN
)
-一","SN
)
-一",False,False,False,0.0,False,
304,p304-b04,dimension_note,"{""x"": 125, ""y"": 1134, ""w"": 2571, ""h"": 364}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b04.png,,"甲
党
楼
学
已
联
避
坎
铬
基
WEEMS
征
的
弹
谢
中
半
关
愉
蒜
蜡
己
晶
〈
)
WEST
MATE
AE”
Teh
AROES
Ne
T_T
Mb
MRT
SS!
ET
ES'
We
SVESENEPSKH
WHER
SHNEWER
MEIER
RW
FH
P
Te
SXLAAE
He
KLEE
IE
OW""
SEAS
0°
OMS’
GEE
APov
Se0n°
HS
RES
Ee
MEET
x","。然申麩恢光酎
图长 。武欧自其必 并重成容己心、妹强时置具己率中寒容味、 武留赶白容味吉朋青選创长受，全安用卦亚剁","甲
党
楼
学
已
联
避
坎
铬
基
WEEMS
征
的
弹
谢
中
半
关
愉
蒜
蜡
己
晶
〈
)
WEST
MATE
AE”
Teh
AROES
Ne
T_T
Mb
MRT
SS!
ET
ES'
We
SVESENEPSKH
WHER
SHNEWER
MEIER
RW
FH
P
Te
SXLAAE
He
KLEE
IE
OW""
SEAS
0°
OMS’
GEE
APov
Se0n°
HS
RES
Ee
MEET
x
。然申麩恢光酎
图长 。武欧自其必 并重成容己心、妹强时置具己率中寒容味、 武留赶白容味吉朋青選创长受，全安用卦亚剁","甲
党
楼
学
已
联
避
坎
铬
基
WEEMS
征
的
弹
谢
中
半
关
愉
蒜
蜡
己
晶
〈
)
WEST
MATE
AE”
Teh
AROES
Ne
T_T
Mb
MRT
SS!
ET
ES'
We
SVESENEPSKH
WHER
SHNEWER
MEIER
RW
FH
P
Te
SXLAAE
He
KLEE
IE
OW""
SEAS
0°
OMS’
GEE
APov
Se0n°
HS
RES
Ee
MEET
x
。然申麩恢光酎
图长 。武欧自其必 并重成容己心、妹强时置具己率中寒容味、 武留赶白容味吉朋青選创长受，全安用卦亚剁",True,False,False,0.36,False,
304,p304-b05,body_text,"{""x"": 1117, ""y"": 1134, ""w"": 430, ""h"": 63}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b05.png,,"了
渔
:
”",,"了
渔
:
”","了
渔
:
”",False,False,False,0.0,False,
304,p304-b06,dimension_note,"{""x"": 1998, ""y"": 1134, ""w"": 649, ""h"": 213}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b06.png,,"XkS
WE
LAE’
SMe
Se
TP
RY
BS
SS
BY
a
SE
LE",,"XkS
WE
LAE’
SMe
Se
TP
RY
BS
SS
BY
a
SE
LE","XkS
WE
LAE’
SMe
Se
TP
RY
BS
SS
BY
a
SE
LE",True,False,False,0.36,False,
304,p304-b07,body_text,"{""x"": 133, ""y"": 1140, ""w"": 207, ""h"": 40}",/Users/admin/Nutstore Files/我的坚果云/CODE/project/liangqin-skill/skill/liangqin-pricing/reports/addenda/designer-manual-2026-03-22/pdf-block-review-2026-03-24/block-images/p304-b07.png,,"广东
好
嘱",,"广东
好
嘱","广东
好
嘱",False,False,False,0.0,False,
